product_id,category_name
73283229,day-that-lung-day-nit
73789034,day-that-lung-day-nit
113800991,day-that-lung-day-nit
120524627,day-that-lung-day-nit
194139644,day-that-lung-day-nit
93853559,day-that-lung-day-nit
144226732,day-that-lung-day-nit
82384159,day-that-lung-day-nit
158008655,day-that-lung-day-nit
153945971,day-that-lung-day-nit
170311621,day-that-lung-day-nit
173240605,day-that-lung-day-nit
73474705,day-that-lung-day-nit
80926229,day-that-lung-day-nit
53616548,day-that-lung-day-nit
53616516,day-that-lung-day-nit
103887313,day-that-lung-day-nit
157471093,day-that-lung-day-nit
124554085,day-that-lung-day-nit
103887124,day-that-lung-day-nit
125423226,day-that-lung-day-nit
204002697,day-that-lung-day-nit
80212356,day-that-lung-day-nit
83692741,day-that-lung-day-nit
79720526,day-that-lung-day-nit
124554199,day-that-lung-day-nit
125423257,day-that-lung-day-nit
72759881,day-that-lung-day-nit
144200797,day-that-lung-day-nit
216562768,day-that-lung-day-nit
175149951,day-that-lung-day-nit
130070054,day-that-lung-day-nit
112367430,day-that-lung-day-nit
120033649,day-that-lung-day-nit
205692010,day-that-lung-day-nit
113802226,day-that-lung-day-nit
154163089,day-that-lung-day-nit
159885534,day-that-lung-day-nit
143585895,day-that-lung-day-nit
118053738,day-that-lung-day-nit
